x y z
11.4407 -1.19898 4.77829e-05
11.8644 -1.19898 3.76308e-05
12.2881 -1.19898 3.0479e-05
12.7119 -1.19898 2.40723e-05
13.1356 -1.19898 1.80716e-05
13.5593 -1.19898 1.50476e-05
13.9831 -1.19898 1.1421e-05
14.4068 -1.19898 8.97666e-06
14.8305 -1.19898 7.22336e-06
15.2542 -1.19898 5.63527e-06
15.678 -1.19898 4.56971e-06
16.1017 -1.19898 3.64483e-06
16.5254 -1.19898 3.00237e-06
16.9492 -1.19898 2.42933e-06
17.3729 -1.19898 2.00058e-06
17.7966 -1.19898 1.66078e-06
18.2203 -1.19898 1.32493e-06
18.6441 -1.19898 1.09591e-06
19.0678 -1.19898 9.05799e-07
19.4915 -1.19898 7.55705e-07
19.9153 -1.19898 6.20037e-07
20.339 -1.19898 5.30252e-07
20.7627 -1.19898 4.44269e-07
21.1864 -1.19898 3.83778e-07
21.6102 -1.19898 3.14461e-07
22.0339 -1.19898 2.72258e-07
22.4576 -1.19898 2.31729e-07
22.8814 -1.19898 1.97699e-07
23.3051 -1.19898 1.73929e-07
23.7288 -1.19898 1.44718e-07
24.1525 -1.19898 1.24107e-07
24.5763 -1.19898 1.05842e-07
25 -1.19898 9.50977e-08

0 -1.1739 0
0.423729 -1.1739 4.14906e-07
0.847458 -1.1739 1.65695e-06
1.27119 -1.1739 3.84506e-06
1.69492 -1.1739 6.96066e-06
2.11864 -1.1739 1.1251e-05
2.54237 -1.1739 1.69146e-05
2.9661 -1.1739 2.43195e-05
3.38983 -1.1739 3.37887e-05
3.81356 -1.1739 4.46308e-05
4.23729 -1.1739 5.59905e-05
4.66102 -1.1739 7.00415e-05
5.08475 -1.1739 8.14442e-05
5.50847 -1.1739 9.20858e-05
5.9322 -1.1739 9.87602e-05
6.35593 -1.1739 0.000103402
6.77966 -1.1739 0.00010991
7.20339 -1.1739 0.000113688
7.62712 -1.1739 0.000117047
8.05085 -1.1739 0.000116425
8.47458 -1.1739 0.000114319
8.89831 -1.1739 0.000112245
9.32203 -1.1739 0.000107904
9.74576 -1.1739 9.97449e-05
10.1695 -1.1739 9.40778e-05
10.5932 -1.1739 8.07352e-05
11.0169 -1.1739 6.95609e-05
11.4407 -1.1739 5.80258e-05
11.8644 -1.1739 4.58547e-05
12.2881 -1.1739 3.69972e-05
12.7119 -1.1739 2.89612e-05
13.1356 -1.1739 2.21743e-05
13.5593 -1.1739 1.84665e-05
13.9831 -1.1739 1.38767e-05
14.4068 -1.1739 1.08535e-05
14.8305 -1.1739 8.69844e-06
15.2542 -1.1739 6.84615e-06
15.678 -1.1739 5.52083e-06
16.1017 -1.1739 4.45104e-06
16.5254 -1.1739 3.63598e-06
16.9492 -1.1739 2.9479e-06
17.3729 -1.1739 2.42269e-06
17.7966 -1.1739 1.99351e-06
18.2203 -1.1739 1.61325e-06
18.6441 -1.1739 1.34212e-06
19.0678 -1.1739 1.10171e-06
19.4915 -1.1739 9.35629e-07
19.9153 -1.1739 7.58227e-07
20.339 -1.1739 6.40199e-07
20.7627 -1.1739 5.40237e-07
21.1864 -1.1739 4.65544e-07
21.6102 -1.1739 3.79979e-07
22.0339 -1.1739 3.32334e-07
22.4576 -1.1739 2.8035e-07
22.8814 -1.1739 2.40542e-07
23.3051 -1.1739 2.08112e-07
23.7288 -1.1739 1.75936e-07
24.1525 -1.1739 1.50917e-07
24.5763 -1.1739 1.30044e-07
25 -1.1739 1.14188e-07

0 -1.14881 0
0.423729 -1.14881 5.06477e-07
0.847458 -1.14881 2.00374e-06
1.27119 -1.14881 4.65198e-06
1.69492 -1.14881 8.49233e-06
2.11864 -1.14881 1.37195e-05
2.54237 -1.14881 2.06088e-05
2.9661 -1.14881 2.97786e-05
3.38983 -1.14881 4.11173e-05
3.81356 -1.14881 5.4282e-05
4.23729 -1.14881 6.90015e-05
4.66102 -1.14881 8.65745e-05
5.08475 -1.14881 9.87968e-05
5.50847 -1.14881 0.000112096
5.9322 -1.14881 0.000120703
6.35593 -1.14881 0.000125148
6.77966 -1.14881 0.00013416
7.20339 -1.14881 0.000137993
7.62712 -1.14881 0.000141917
8.05085 -1.14881 0.000141011
8.47458 -1.14881 0.000138914
8.89831 -1.14881 0.000135866
9.32203 -1.14881 0.000130395
9.74576 -1.14881 0.00012151
10.1695 -1.14881 0.000114808
10.5932 -1.14881 9.84159e-05
11.0169 -1.14881 8.39875e-05
11.4407 -1.14881 7.05798e-05
11.8644 -1.14881 5.62954e-05
12.2881 -1.14881 4.53183e-05
12.7119 -1.14881 3.5031e-05
13.1356 -1.14881 2.73686e-05
13.5593 -1.14881 2.24915e-05
13.9831 -1.14881 1.68842e-05
14.4068 -1.14881 1.3151e-05
14.8305 -1.14881 1.04987e-05
15.2542 -1.14881 8.36624e-06
15.678 -1.14881 6.69036e-06
16.1017 -1.14881 5.42682e-06
16.5254 -1.14881 4.39936e-06
16.9492 -1.14881 3.57808e-06
17.3729 -1.14881 2.93253e-06
17.7966 -1.14881 2.3968e-06
18.2203 -1.14881 1.97426e-06
18.6441 -1.14881 1.63019e-06
19.0678 -1.14881 1.34795e-06
19.4915 -1.14881 1.12976e-06
19.9153 -1.14881 9.36001e-07
20.339 -1.14881 7.77748e-07
20.7627 -1.14881 6.60688e-07
21.1864 -1.14881 5.64464e-07
21.6102 -1.14881 4.66287e-07
22.0339 -1.14881 4.06416e-07
22.4576 -1.14881 3.41923e-07
22.8814 -1.14881 2.89388e-07
23.3051 -1.14881 2.49614e-07
23.7288 -1.14881 2.14111e-07
24.1525 -1.14881 1.83883e-07
24.5763 -1.14881 1.57429e-07
25 -1.14881 1.37197e-07

0 -1.12373 0
0.423729 -1.12373 6.18078e-07
0.847458 -1.12373 2.4414e-06
1.27119 -1.12373 5.67046e-06
1.69492 -1.12373 1.03722e-05
2.11864 -1.12373 1.67128e-05
2.54237 -1.12373 2.52615e-05
2.9661 -1.12373 3.60021e-05
3.38983 -1.12373 5.00034e-05
3.81356 -1.12373 6.60053e-05
4.23729 -1.12373 8.32358e-05
4.66102 -1.12373 0.000106302
5.08475 -1.12373 0.000120038
5.50847 -1.12373 0.000136114
5.9322 -1.12373 0.000147823
6.35593 -1.12373 0.000152738
6.77966 -1.12373 0.000165071
7.20339 -1.12373 0.000168613
7.62712 -1.12373 0.000172301
8.05085 -1.12373 0.000171438
8.47458 -1.12373 0.000169577
8.89831 -1.12373 0.000164566
9.32203 -1.12373 0.000157729
9.74576 -1.12373 0.000147811
10.1695 -1.12373 0.000139335
10.5932 -1.12373 0.000120177
11.0169 -1.12373 0.00010199
11.4407 -1.12373 8.63903e-05
11.8644 -1.12373 6.9561e-05
12.2881 -1.12373 5.57036e-05
12.7119 -1.12373 4.26468e-05
13.1356 -1.12373 3.38018e-05
13.5593 -1.12373 2.72037e-05
13.9831 -1.12373 2.0538e-05
14.4068 -1.12373 1.59951e-05
14.8305 -1.12373 1.27225e-05
15.2542 -1.12373 1.02878e-05
15.678 -1.12373 8.14395e-06
16.1017 -1.12373 6.60543e-06
16.5254 -1.12373 5.32587e-06
16.9492 -1.12373 4.34955e-06
17.3729 -1.12373 3.55396e-06
17.7966 -1.12373 2.89195e-06
18.2203 -1.12373 2.41713e-06
18.6441 -1.12373 1.97683e-06
19.0678 -1.12373 1.65255e-06
19.4915 -1.12373 1.37208e-06
19.9153 -1.12373 1.15784e-06
20.339 -1.12373 9.51306e-07
20.7627 -1.12373 8.11158e-07
21.1864 -1.12373 6.85028e-07
21.6102 -1.12373 5.765e-07
22.0339 -1.12373 4.96598e-07
22.4576 -1.12373 4.19555e-07
22.8814 -1.12373 3.51639e-07
23.3051 -1.12373 3.00734e-07
23.7288 -1.12373 2.61142e-07
24.1525 -1.12373 2.21956e-07
24.5763 -1.12373 1.91549e-07
25 -1.12373 1.65303e-07

0 -1.09864 0
0.423729 -1.09864 7.52532e-07
0.847458 -1.09864 2.99733e-06
1.27119 -1.09864 6.94726e-06
1.69492 -1.09864 1.26625e-05
2.11864 -1.09864 2.03962e-05
2.54237 -1.09864 3.09696e-05
2.9661 -1.09864 4.40097e-05
3.38983 -1.09864 6.08302e-05
3.81356 -1.09864 8.03243e-05
4.23729 -1.09864 0.000101172
4.66102 -1.09864 0.000129621
5.08475 -1.09864 0.000145833
5.50847 -1.09864 0.00016502
5.9322 -1.09864 0.000180885
6.35593 -1.09864 0.000187887
6.77966 -1.09864 0.000203553
7.20339 -1.09864 0.000207406
7.62712 -1.09864 0.000210607
8.05085 -1.09864 0.000209422
8.47458 -1.09864 0.000206553
8.89831 -1.09864 0.000199763
9.32203 -1.09864 0.00019131
9.74576 -1.09864 0.000179713
10.1695 -1.09864 0.000168388
10.5932 -1.09864 0.000146634
11.0169 -1.09864 0.000124656
11.4407 -1.09864 0.000105932
11.8644 -1.09864 8.53563e-05
12.2881 -1.09864 6.84302e-05
12.7119 -1.09864 5.22728e-05
13.1356 -1.09864 4.16288e-05
13.5593 -1.09864 3.27318e-05
13.9831 -1.09864 2.49825e-05
14.4068 -1.09864 1.95503e-05
14.8305 -1.09864 1.5499e-05
15.2542 -1.09864 1.25097e-05
15.678 -1.09864 9.96671e-06
16.1017 -1.09864 8.03227e-06
16.5254 -1.09864 6.46001e-06
16.9492 -1.09864 5.28999e-06
17.3729 -1.09864 4.31907e-06
17.7966 -1.09864 3.50703e-06
18.2203 -1.09864 2.92318e-06
18.6441 -1.09864 2.41448e-06
19.0678 -1.09864 2.00857e-06
19.4915 -1.09864 1.67068e-06
19.9153 -1.09864 1.42901e-06
20.339 -1.09864 1.17145e-06
20.7627 -1.09864 9.82092e-07
21.1864 -1.09864 8.33257e-07
21.6102 -1.09864 7.13547e-07
22.0339 -1.09864 6.05506e-07
22.4576 -1.09864 5.15384e-07
22.8814 -1.09864 4.30466e-07
23.3051 -1.09864 3.64497e-07
23.7288 -1.09864 3.16752e-07
24.1525 -1.09864 2.71043e-07
24.5763 -1.09864 2.34747e-07
25 -1.09864 2.0008e-07

0 -1.07356 0
0.423729 -1.07356 9.14744e-07
0.847458 -1.07356 3.70558e-06
1.27119 -1.07356 8.53836e-06
1.69492 -1.07356 1.54429e-05
2.11864 -1.07356 2.50274e-05
2.54237 -1.07356 3.76593e-05
2.9661 -1.07356 5.40594e-05
3.38983 -1.07356 7.39854e-05
3.81356 -1.07356 9.76052e-05
4.23729 -1.07356 0.000123419
4.66102 -1.07356 0.000157079
5.08475 -1.07356 0.000177217
5.50847 -1.07356 0.000200003
5.9322 -1.07356 0.000220828
6.35593 -1.07356 0.000232693
6.77966 -1.07356 0.00025054
7.20339 -1.07356 0.000255017
7.62712 -1.07356 0.000257984
8.05085 -1.07356 0.000255784
8.47458 -1.07356 0.000251382
8.89831 -1.07356 0.000243339
9.32203 -1.07356 0.000232996
9.74576 -1.07356 0.000218637
10.1695 -1.07356 0.00020301
10.5932 -1.07356 0.000178611
11.0169 -1.07356 0.000153341
11.4407 -1.07356 0.000129742
11.8644 -1.07356 0.000104219
12.2881 -1.07356 8.38129e-05
12.7119 -1.07356 6.44892e-05
13.1356 -1.07356 5.10278e-05
13.5593 -1.07356 3.93092e-05
13.9831 -1.07356 3.03996e-05
14.4068 -1.07356 2.40272e-05
14.8305 -1.07356 1.89937e-05
15.2542 -1.07356 1.49771e-05
15.678 -1.07356 1.21647e-05
16.1017 -1.07356 9.78349e-06
16.5254 -1.07356 7.86014e-06
16.9492 -1.07356 6.43678e-06
17.3729 -1.07356 5.27023e-06
17.7966 -1.07356 4.27828e-06
18.2203 -1.07356 3.55474e-06
18.6441 -1.07356 2.95628e-06
19.0678 -1.07356 2.45388e-06
19.4915 -1.07356 2.03361e-06
19.9153 -1.07356 1.7553e-06
20.339 -1.07356 1.43074e-06
20.7627 -1.07356 1.19882e-06
21.1864 -1.07356 1.01711e-06
21.6102 -1.07356 8.81081e-07
22.0339 -1.07356 7.36612e-07
22.4576 -1.07356 6.31754e-07
22.8814 -1.07356 5.28281e-07
23.3051 -1.07356 4.44793e-07
23.7288 -1.07356 3.86335e-07
24.1525 -1.07356 3.32797e-07
24.5763 -1.07356 2.88274e-07
25 -1.07356 2.43582e-07

0 -1.04847 0
0.423729 -1.04847 1.11126e-06
0.847458 -1.04847 4.54932e-06
1.27119 -1.04847 1.04825e-05
1.69492 -1.04847 1.88181e-05
2.11864 -1.04847 3.07465e-05
2.54237 -1.04847 4.5993e-05
2.9661 -1.04847 6.64201e-05
3.38983 -1.04847 9.02086e-05
3.81356 -1.04847 0.000118965
4.23729 -1.04847 0.000150657
4.66102 -1.04847 0.000189462
5.08475 -1.04847 0.000215202
5.50847 -1.04847 0.000242657
5.9322 -1.04847 0.000268882
6.35593 -1.04847 0.000284072
6.77966 -1.04847 0.000307076
7.20339 -1.04847 0.000310037
7.62712 -1.04847 0.00031574
8.05085 -1.04847 0.000311143
8.47458 -1.04847 0.00030778
8.89831 -1.04847 0.000297751
9.32203 -1.04847 0.000285202
9.74576 -1.04847 0.000266472
10.1695 -1.04847 0.000244667
10.5932 -1.04847 0.000217211
11.0169 -1.04847 0.000186093
11.4407 -1.04847 0.000158468
11.8644 -1.04847 0.000127262
12.2881 -1.04847 0.000102242
12.7119 -1.04847 7.85949e-05
13.1356 -1.04847 6.22255e-05
13.5593 -1.04847 4.72424e-05
13.9831 -1.04847 3.67529e-05
14.4068 -1.04847 2.91728e-05
14.8305 -1.04847 2.30273e-05
15.2542 -1.04847 1.81967e-05
15.678 -1.04847 1.48492e-05
16.1017 -1.04847 1.19695e-05
16.5254 -1.04847 9.59271e-06
16.9492 -1.04847 7.86315e-06
17.3729 -1.04847 6.43111e-06
17.7966 -1.04847 5.25167e-06
18.2203 -1.04847 4.33145e-06
18.6441 -1.04847 3.61699e-06
19.0678 -1.04847 3.00131e-06
19.4915 -1.04847 2.47361e-06
19.9153 -1.04847 2.14375e-06
20.339 -1.04847 1.73591e-06
20.7627 -1.04847 1.46809e-06
21.1864 -1.04847 1.23473e-06
21.6102 -1.04847 1.08261e-06
22.0339 -1.04847 8.94644e-07
22.4576 -1.04847 7.71465e-07
22.8814 -1.04847 6.47774e-07
23.3051 -1.04847 5.46534e-07
23.7288 -1.04847 4.72734e-07
24.1525 -1.04847 4.08941e-07
24.5763 -1.04847 3.5349e-07
25 -1.04847 2.9844e-07

0 -1.02339 0
0.423729 -1.02339 1.35082e-06
0.847458 -1.02339 5.47246e-06
1.27119 -1.02339 1.2824e-05
1.69492 -1.02339 2.29081e-05
2.11864 -1.02339 3.77083e-05
2.54237 -1.02339 5.62048e-05
2.9661 -1.02339 8.13913e-05
3.38983 -1.02339 0.000110094
3.81356 -1.02339 0.000145088
4.23729 -1.02339 0.00018457
4.66102 -1.02339 0.000227901
5.08475 -1.02339 0.000260845
5.50847 -1.02339 0.000295095
5.9322 -1.02339 0.000326706
6.35593 -1.02339 0.000346271
6.77966 -1.02339 0.000374451
7.20339 -1.02339 0.000376709
7.62712 -1.02339 0.000385472
8.05085 -1.02339 0.000380145
8.47458 -1.02339 0.000377375
8.89831 -1.02339 0.000363094
9.32203 -1.02339 0.000346654
9.74576 -1.02339 0.000324391
10.1695 -1.02339 0.000295386
10.5932 -1.02339 0.000263933
11.0169 -1.02339 0.000227446
11.4407 -1.02339 0.000192954
11.8644 -1.02339 0.000155175
12.2881 -1.02339 0.000124236
12.7119 -1.02339 9.55101e-05
13.1356 -1.02339 7.55298e-05
13.5593 -1.02339 5.69463e-05
13.9831 -1.02339 4.48338e-05
14.4068 -1.02339 3.5494e-05
14.8305 -1.02339 2.80209e-05
15.2542 -1.02339 2.22876e-05
15.678 -1.02339 1.79086e-05
16.1017 -1.02339 1.46564e-05
16.5254 -1.02339 1.17216e-05
16.9492 -1.02339 9.61071e-06
17.3729 -1.02339 7.82852e-06
17.7966 -1.02339 6.40895e-06
18.2203 -1.02339 5.29564e-06
18.6441 -1.02339 4.41446e-06
19.0678 -1.02339 3.66596e-06
19.4915 -1.02339 3.02828e-06
19.9153 -1.02339 2.60381e-06
20.339 -1.02339 2.11658e-06
20.7627 -1.02339 1.79741e-06
21.1864 -1.02339 1.50453e-06
21.6102 -1.02339 1.32242e-06
22.0339 -1.02339 1.08609e-06
22.4576 -1.02339 9.38167e-07
22.8814 -1.02339 7.92182e-07
23.3051 -1.02339 6.6932e-07
23.7288 -1.02339 5.78392e-07
24.1525 -1.02339 5.01368e-07
24.5763 -1.02339 4.31999e-07
25 -1.02339 3.67964e-07

0 -0.998305 0
0.423729 -0.998305 1.64493e-06
0.847458 -0.998305 6.48009e-06
1.27119 -0.998305 1.56193e-05
1.69492 -0.998305 2.79651e-05
2.11864 -0.998305 4.60962e-05
2.54237 -0.998305 6.85796e-05
2.9661 -0.998305 9.93378e-05
3.38983 -0.998305 0.000134249
3.81356 -0.998305 0.000176778
4.23729 -0.998305 0.000226269
4.66102 -0.998305 0.000273993
5.08475 -0.998305 0.000318334
5.50847 -0.998305 0.000359268
5.9322 -0.998305 0.000396575
6.35593 -0.998305 0.000423568
6.77966 -0.998305 0.000454399
7.20339 -0.998305 0.000456381
7.62712 -0.998305 0.000469261
8.05085 -0.998305 0.000464888
8.47458 -0.998305 0.000462008
8.89831 -0.998305 0.00044163
9.32203 -0.998305 0.000422407
9.74576 -0.998305 0.000393248
10.1695 -0.998305 0.000357901
10.5932 -0.998305 0.000320818
11.0169 -0.998305 0.000278597
11.4407 -0.998305 0.000234336
11.8644 -0.998305 0.00018886
12.2881 -0.998305 0.00015051
12.7119 -0.998305 0.000116031
13.1356 -0.998305 9.13726e-05
13.5593 -0.998305 6.89726e-05
13.9831 -0.998305 5.48919e-05
14.4068 -0.998305 4.3196e-05
14.8305 -0.998305 3.42162e-05
15.2542 -0.998305 2.73736e-05
15.678 -0.998305 2.17836e-05
16.1017 -0.998305 1.79158e-05
16.5254 -0.998305 1.43131e-05
16.9492 -0.998305 1.1729e-05
17.3729 -0.998305 9.52844e-06
17.7966 -0.998305 7.79521e-06
18.2203 -0.998305 6.47877e-06
18.6441 -0.998305 5.37173e-06
19.0678 -0.998305 4.46688e-06
19.4915 -0.998305 3.71342e-06
19.9153 -0.998305 3.14879e-06
20.339 -0.998305 2.5844e-06
20.7627 -0.998305 2.1957e-06
21.1864 -0.998305 1.83712e-06
21.6102 -0.998305 1.60614e-06
22.0339 -0.998305 1.31977e-06
22.4576 -0.998305 1.13688e-06
22.8814 -0.998305 9.65667e-07
23.3051 -0.998305 8.14953e-07
23.7288 -0.998305 7.06244e-07
24.1525 -0.998305 6.12346e-07
24.5763 -0.998305 5.2586e-07
25 -0.998305 4.48178e-07

0 -0.97322 0
0.423729 -0.97322 2.00306e-06
0.847458 -0.97322 7.84308e-06
1.27119 -0.97322 1.89452e-05
1.69492 -0.97322 3.42211e-05
2.11864 -0.97322 5.6144e-05
2.54237 -0.97322 8.34878e-05
2.9661 -0.97322 0.000120742
3.38983 -0.97322 0.000163449
3.81356 -0.97322 0.000215091
4.23729 -0.97322 0.000276812
4.66102 -0.97322 0.000329948
5.08475 -0.97322 0.000389399
5.50847 -0.97322 0.000437741
5.9322 -0.97322 0.000481594
6.35593 -0.97322 0.000518158
6.77966 -0.97322 0.000549356
7.20339 -0.97322 0.000556696
7.62712 -0.97322 0.000569921
8.05085 -0.97322 0.000567881
8.47458 -0.97322 0.000563932
8.89831 -0.97322 0.000539356
9.32203 -0.97322 0.000515232
9.74576 -0.97322 0.000479923
10.1695 -0.97322 0.000435819
10.5932 -0.97322 0.000390617
11.0169 -0.97322 0.000340902
11.4407 -0.97322 0.000284175
11.8644 -0.97322 0.000229544
12.2881 -0.97322 0.00018206
12.7119 -0.97322 0.000140942
13.1356 -0.97322 0.00011036
13.5593 -0.97322 8.40378e-05
13.9831 -0.97322 6.72012e-05
14.4068 -0.97322 5.26102e-05
14.8305 -0.97322 4.17845e-05
15.2542 -0.97322 3.35879e-05
15.678 -0.97322 2.663e-05
16.1017 -0.97322 2.18352e-05
16.5254 -0.97322 1.74453e-05
16.9492 -0.97322 1.4281e-05
17.3729 -0.97322 1.15706e-05
17.7966 -0.97322 9.47793e-06
18.2203 -0.97322 7.91224e-06
18.6441 -0.97322 6.53052e-06
19.0678 -0.97322 5.42947e-06
19.4915 -0.97322 4.54657e-06
19.9153 -0.97322 3.7976e-06
20.339 -0.97322 3.15834e-06
20.7627 -0.97322 2.67432e-06
21.1864 -0.97322 2.24203e-06
21.6102 -0.97322 1.94158e-06
22.0339 -0.97322 1.60708e-06
22.4576 -0.97322 1.37466e-06
22.8814 -0.97322 1.17385e-06
23.3051 -0.97322 9.95166e-07
23.7288 -0.97322 8.60064e-07
24.1525 -0.97322 7.44822e-07
24.5763 -0.97322 6.37875e-07
25 -0.97322 5.41885e-07

0 -0.948136 0
0.423729 -0.948136 2.43927e-06
0.847458 -0.948136 9.63241e-06
1.27119 -0.948136 2.29095e-05
1.69492 -0.948136 4.18454e-05
2.11864 -0.948136 6.81649e-05
2.54237 -0.948136 0.000101433
2.9661 -0.948136 0.000146271
3.38983 -0.948136 0.000198722
3.81356 -0.948136 0.000261454
4.23729 -0.948136 0.000337512
4.66102 -0.948136 0.000398748
5.08475 -0.948136 0.000476029
5.50847 -0.948136 0.000534288
5.9322 -0.948136 0.000585944
6.35593 -0.948136 0.000632671
6.77966 -0.948136 0.000662774
7.20339 -0.948136 0.000680653
7.62712 -0.948136 0.000691322
8.05085 -0.948136 0.000692304
8.47458 -0.948136 0.000686098
8.89831 -0.948136 0.00065912
9.32203 -0.948136 0.000628004
9.74576 -0.948136 0.000586984
10.1695 -0.948136 0.00053381
10.5932 -0.948136 0.00047569
11.0169 -0.948136 0.000416011
11.4407 -0.948136 0.000344611
11.8644 -0.948136 0.000278908
12.2881 -0.948136 0.00022026
12.7119 -0.948136 0.000171786
13.1356 -0.948136 0.000133335
13.5593 -0.948136 0.000103055
13.9831 -0.948136 8.20845e-05
14.4068 -0.948136 6.42255e-05
14.8305 -0.948136 5.10438e-05
15.2542 -0.948136 4.10852e-05
15.678 -0.948136 3.26108e-05
16.1017 -0.948136 2.6528e-05
16.5254 -0.948136 2.12217e-05
16.9492 -0.948136 1.73503e-05
17.3729 -0.948136 1.40982e-05
17.7966 -0.948136 1.15038e-05
18.2203 -0.948136 9.63587e-06
18.6441 -0.948136 7.92389e-06
19.0678 -0.948136 6.58848e-06
19.4915 -0.948136 5.5489e-06
19.9153 -0.948136 4.5769e-06
20.339 -0.948136 3.85716e-06
20.7627 -0.948136 3.2485e-06
21.1864 -0.948136 2.73131e-06
21.6102 -0.948136 2.33981e-06
22.0339 -0.948136 1.95704e-06
22.4576 -0.948136 1.66137e-06
22.8814 -0.948136 1.42446e-06
23.3051 -0.948136 1.21522e-06
23.7288 -0.948136 1.04493e-06
24.1525 -0.948136 9.02829e-07
24.5763 -0.948136 7.7195e-07
25 -0.948136 6.59919e-07

0 -0.923051 0
0.423729 -0.923051 2.97027e-06
0.847458 -0.923051 1.19134e-05
1.27119 -0.923051 2.76643e-05
1.69492 -0.923051 5.10414e-05
2.11864 -0.923051 8.25873e-05
2.54237 -0.923051 0.000123109
2.9661 -0.923051 0.000176861
3.38983 -0.923051 0.000241456
3.81356 -0.923051 0.000317814
4.23729 -0.923051 0.000410106
4.66102 -0.923051 0.000484327
5.08475 -0.923051 0.000580682
5.50847 -0.923051 0.000651793
5.9322 -0.923051 0.00071451
6.35593 -0.923051 0.000770466
6.77966 -0.923051 0.000799492
7.20339 -0.923051 0.000831722
7.62712 -0.923051 0.000838757
8.05085 -0.923051 0.000842369
8.47458 -0.923051 0.000832532
8.89831 -0.923051 0.00080437
9.32203 -0.923051 0.000764508
9.74576 -0.923051 0.000717408
10.1695 -0.923051 0.000655729
10.5932 -0.923051 0.000579098
11.0169 -0.923051 0.000506091
11.4407 -0.923051 0.000418539
11.8644 -0.923051 0.000339385
12.2881 -0.923051 0.000266978
12.7119 -0.923051 0.00020947
13.1356 -0.923051 0.000161439
13.5593 -0.923051 0.00012595
13.9831 -0.923051 9.99532e-05
14.4068 -0.923051 7.83746e-05
14.8305 -0.923051 6.21987e-05
15.2542 -0.923051 5.0061e-05
15.678 -0.923051 3.98678e-05
16.1017 -0.923051 3.21485e-05
16.5254 -0.923051 2.57827e-05
16.9492 -0.923051 2.10508e-05
17.3729 -0.923051 1.72036e-05
17.7966 -0.923051 1.38991e-05
18.2203 -0.923051 1.1703e-05
18.6441 -0.923051 9.60618e-06
19.0678 -0.923051 7.99174e-06
19.4915 -0.923051 6.74798e-06
19.9153 -0.923051 5.5235e-06
20.339 -0.923051 4.69642e-06
20.7627 -0.923051 3.93909e-06
21.1864 -0.923051 3.32093e-06
21.6102 -0.923051 2.81646e-06
22.0339 -0.923051 2.37325e-06
22.4576 -0.923051 2.01104e-06
22.8814 -0.923051 1.72811e-06
23.3051 -0.923051 1.48168e-06
23.7288 -0.923051 1.26778e-06
24.1525 -0.923051 1.09199e-06
24.5763 -0.923051 9.33533e-07
25 -0.923051 8.05852e-07

0 -0.897966 0
0.423729 -0.897966 3.61372e-06
0.847458 -0.897966 1.47487e-05
1.27119 -0.897966 3.34214e-05
1.69492 -0.897966 6.20715e-05
2.11864 -0.897966 9.99989e-05
2.54237 -0.897966 0.000149626
2.9661 -0.897966 0.000213818
3.38983 -0.897966 0.000293521
3.81356 -0.897966 0.000386792
4.23729 -0.897966 0.00049699
4.66102 -0.897966 0.000591769
5.08475 -0.897966 0.000706575
5.50847 -0.897966 0.000793965
5.9322 -0.897966 0.000869607
6.35593 -0.897966 0.000936046
6.77966 -0.897966 0.000966895
7.20339 -0.897966 0.0010142
7.62712 -0.897966 0.00101939
8.05085 -0.897966 0.00102377
8.47458 -0.897966 0.0010088
8.89831 -0.897966 0.000979548
9.32203 -0.897966 0.000930763
9.74576 -0.897966 0.000874899
10.1695 -0.897966 0.000795584
10.5932 -0.897966 0.000707235
11.0169 -0.897966 0.000614105
11.4407 -0.897966 0.000509817
11.8644 -0.897966 0.000413118
12.2881 -0.897966 0.000324703
12.7119 -0.897966 0.000255143
13.1356 -0.897966 0.0001962
13.5593 -0.897966 0.000153356
13.9831 -0.897966 0.00012136
14.4068 -0.897966 9.54716e-05
14.8305 -0.897966 7.56067e-05
15.2542 -0.897966 6.07781e-05
15.678 -0.897966 4.85968e-05
16.1017 -0.897966 3.89086e-05
16.5254 -0.897966 3.13198e-05
16.9492 -0.897966 2.55376e-05
17.3729 -0.897966 2.09778e-05
17.7966 -0.897966 1.69843e-05
18.2203 -0.897966 1.4187e-05
18.6441 -0.897966 1.16538e-05
19.0678 -0.897966 9.70452e-06
19.4915 -0.897966 8.18148e-06
19.9153 -0.897966 6.68713e-06
20.339 -0.897966 5.70372e-06
20.7627 -0.897966 4.77475e-06
21.1864 -0.897966 4.03651e-06
21.6102 -0.897966 3.39315e-06
22.0339 -0.897966 2.89098e-06
22.4576 -0.897966 2.44161e-06
22.8814 -0.897966 2.10012e-06
23.3051 -0.897966 1.80321e-06
23.7288 -0.897966 1.53817e-06
24.1525 -0.897966 1.32013e-06
24.5763 -0.897966 1.13013e-06
25 -0.897966 9.83871e-07

0 -0.872881 0
0.423729 -0.872881 4.39633e-06
0.847458 -0.872881 1.81945e-05
1.27119 -0.872881 4.04699e-05
1.69492 -0.872881 7.52906e-05
2.11864 -0.872881 0.000121197
2.54237 -0.872881 0.000181955
2.9661 -0.872881 0.000258933
3.38983 -0.872881 0.000357418
3.81356 -0.872881 0.000471535
4.23729 -0.872881 0.000601493
4.66102 -0.872881 0.000727524
5.08475 -0.872881 0.000858069
5.50847 -0.872881 0.000965756
5.9322 -0.872881 0.00105922
6.35593 -0.872881 0.00113556
6.77966 -0.872881 0.00117451
7.20339 -0.872881 0.00123376
7.62712 -0.872881 0.00124259
8.05085 -0.872881 0.00124598
