x y z
0.742857 0.306122 0.40268
0.771429 0.306122 0.390546
0.8 0.306122 0.37321
0.828571 0.306122 0.419109
0.857143 0.306122 0.376382
0.885714 0.306122 0.365454
0.914286 0.306122 0.419462
0.942857 0.306122 0.358131
0.971429 0.306122 0.396063
1 0.306122 0.364154

0 0.326531 0.436089
0.0285714 0.326531 0.379865
0.0571429 0.326531 0.35756
0.0857143 0.326531 0.356911
0.114286 0.326531 0.385329
0.142857 0.326531 0.374861
0.171429 0.326531 0.427032
0.2 0.326531 0.360917
0.228571 0.326531 0.418631
0.257143 0.326531 0.350651
0.285714 0.326531 0.436048
0.314286 0.326531 0.40164
0.342857 0.326531 0.434424
0.371429 0.326531 0.347885
0.4 0.326531 0.393075
0.428571 0.326531 0.413558
0.457143 0.326531 0.416422
0.485714 0.326531 0.38451
0.514286 0.326531 0.392417
0.542857 0.326531 0.397237
0.571429 0.326531 0.430735
0.6 0.326531 0.389222
0.628571 0.326531 0.380545
0.657143 0.326531 0.417909
0.685714 0.326531 0.354254
0.714286 0.326531 0.433453
0.742857 0.326531 0.365518
0.771429 0.326531 0.432205
0.8 0.326531 0.418976
0.828571 0.326531 0.443179
0.857143 0.326531 0.349073
0.885714 0.326531 0.421899
0.914286 0.326531 0.399961
0.942857 0.326531 0.375053
0.971429 0.326531 0.385655
1 0.326531 0.384253

0 0.346939 0.394266
0.0285714 0.346939 0.399045
0.0571429 0.346939 0.424561
0.0857143 0.346939 0.394996
0.114286 0.346939 0.377686
0.142857 0.346939 0.391162
0.171429 0.346939 0.384887
0.2 0.346939 0.400626
0.228571 0.346939 0.414056
0.257143 0.346939 0.394122
0.285714 0.346939 0.405213
0.314286 0.346939 0.423948
0.342857 0.346939 0.400938
0.371429 0.346939 0.394374
0.4 0.346939 0.380421
0.428571 0.346939 0.438706
0.457143 0.346939 0.415628
0.485714 0.346939 0.404461
0.514286 0.346939 0.40451
0.542857 0.346939 0.41026
0.571429 0.346939 0.380498
0.6 0.346939 0.3888
0.628571 0.346939 0.457399
0.657143 0.346939 0.398278
0.685714 0.346939 0.412666
0.714286 0.346939 0.429941
0.742857 0.346939 0.391031
0.771429 0.346939 0.42581
0.8 0.346939 0.38145
0.828571 0.346939 0.349599
0.857143 0.346939 0.436057
0.885714 0.346939 0.371843
0.914286 0.346939 0.359459
0.942857 0.346939 0.413701
0.971429 0.346939 0.401789
1 0.346939 0.415544

0 0.367347 0.410895
0.0285714 0.367347 0.418737
0.0571429 0.367347 0.366181
0.0857143 0.367347 0.375611
0.114286 0.367347 0.383196
0.142857 0.367347 0.385733
0.171429 0.367347 0.372184
0.2 0.367347 0.402893
0.228571 0.367347 0.429114
0.257143 0.367347 0.433559
0.285714 0.367347 0.427541
0.314286 0.367347 0.409177
0.342857 0.367347 0.424852
