x y z
0.342857 0.489796 -0.0382732
0.371429 0.489796 -0.0365832
0.4 0.489796 -0.066374
0.428571 0.489796 -0.101986
0.457143 0.489796 -0.0574068
0.485714 0.489796 -0.106173
0.514286 0.489796 -0.0537115
0.542857 0.489796 -0.0867834
0.571429 0.489796 -0.0837701
0.6 0.489796 -0.0924825
0.628571 0.489796 -0.048466
0.657143 0.489796 -0.068223
0.685714 0.489796 -0.0651016
0.714286 0.489796 -0.0704382
0.742857 0.489796 -0.0391628
0.771429 0.489796 -0.0512403
0.8 0.489796 -0.0736774
0.828571 0.489796 -0.0808504
0.857143 0.489796 -0.0222631
0.885714 0.489796 -0.0537742
0.914286 0.489796 -0.0129092
0.942857 0.489796 -0.0313944
0.971429 0.489796 -0.109618
1 0.489796 -0.0530678

0 0.510204 -0.0634793
0.0285714 0.510204 -0.0434634
0.0571429 0.510204 -0.0290425
0.0857143 0.510204 -0.102364
0.114286 0.510204 -0.0512903
0.142857 0.510204 -0.0189344
0.171429 0.510204 -0.0220722
0.2 0.510204 -0.0552263
0.228571 0.510204 -0.0510379
0.257143 0.510204 -0.065432
0.285714 0.510204 -0.0635412
0.314286 0.510204 -0.0344714
0.342857 0.510204 -0.0814231
0.371429 0.510204 -0.0209475
0.4 0.510204 -0.0735719
0.428571 0.510204 0.00717438
0.457143 0.510204 -0.0319454
0.485714 0.510204 -0.0308789
0.514286 0.510204 -0.0326938
0.542857 0.510204 -0.0411832
0.571429 0.510204 -0.0439795
0.6 0.510204 -0.0241924
0.628571 0.510204 -0.0382535
0.657143 0.510204 -0.0325152
0.685714 0.510204 -0.0379391
0.714286 0.510204 -0.0643067
0.742857 0.510204 -0.0587159
0.771429 0.510204 -0.0419715
0.8 0.510204 -0.00765863
0.828571 0.510204 -0.00793412
0.857143 0.510204 -0.0549742
0.885714 0.510204 -0.0778441
0.914286 0.510204 -0.0536391
0.942857 0.510204 -0.0406343
0.971429 0.510204 -0.0215719
1 0.510204 -0.0329716

0 0.530612 -0.000339892
0.0285714 0.530612 -0.0410286
0.0571429 0.530612 0.00744959
0.0857143 0.530612 -0.0579353
0.114286 0.530612 0.00111051
0.142857 0.530612 -0.0600647
0.171429 0.530612 -0.0103292
0.2 0.530612 -0.0249729
0.228571 0.530612 -0.0070697
0.257143 0.530612 0.00835808
0.285714 0.530612 -0.0165396
0.314286 0.530612 -0.0240259
0.342857 0.530612 -0.026442
0.371429 0.530612 -0.0754659
0.4 0.530612 0.00589922
0.428571 0.530612 -0.021015
0.457143 0.530612 -0.0047409
0.485714 0.530612 -0.00383366
0.514286 0.530612 -0.0112686
0.542857 0.530612 0.0251784
0.571429 0.530612 -0.038041
0.6 0.530612 -0.0195899
0.628571 0.530612 -0.0597274
0.657143 0.530612 -0.0687689
0.685714 0.530612 -0.013851
0.714286 0.530612 -0.0162408
0.742857 0.530612 -0.0408344
0.771429 0.530612 -0.00861877
0.8 0.530612 0.0187816
0.828571 0.530612 -0.00921544
0.857143 0.530612 -0.0137563
0.885714 0.530612 -0.0625538
0.914286 0.530612 -0.00398058
0.942857 0.530612 -0.018736
0.971429 0.530612 -0.0451982
1 0.530612 -0.0459605

0 0.55102 -0.0250676
0.0285714 0.55102 -0.023525
0.0571429 0.55102 0.0463795
0.0857143 0.55102 -0.0141922
0.114286 0.55102 -0.0554975
0.142857 0.55102 0.0224293
0.171429 0.55102 -0.0400185
0.2 0.55102 0.0163369
0.228571 0.55102 0.0346172
0.257143 0.55102 0.0314788
0.285714 0.55102 0.0262075
0.314286 0.55102 0.0271207
0.342857 0.55102 -0.00842142
0.371429 0.55102 0.0562919
0.4 0.55102 0.00601595
0.428571 0.55102 -0.0164658
0.457143 0.55102 -0.00246374
0.485714 0.55102 -0.00670189
0.514286 0.55102 0.00494202
0.542857 0.55102 0.00318465
0.571429 0.55102 -0.0145545
0.6 0.55102 -0.0202678
0.628571 0.55102 0.0232506
0.657143 0.55102 0.0476701
0.685714 0.55102 0.0347236
0.714286 0.55102 0.0281826
0.742857 0.55102 0.0140925
0.771429 0.55102 -0.009588
0.8 0.55102 -0.00532271
0.828571 0.55102 -0.018688
0.857143 0.55102 -0.0172706
0.885714 0.55102 0.0101788
0.914286 0.55102 -0.00344971
0.942857 0.55102 -0.0349691
0.971429 0.55102 0.0347027
1 0.55102 0.0387931

0 0.571429 0.0390659
0.0285714 0.571429 0.0616229
0.0571429 0.571429 0.0307391
0.0857143 0.571429 0.0355571
0.114286 0.571429 0.0168345
0.142857 0.571429 0.0385089
0.171429 0.571429 0.0616257
0.2 0.571429 -0.00724884
0.228571 0.571429 -0.00266328
0.257143 0.571429 0.00887351
0.285714 0.571429 -0.00128709
0.314286 0.571429 0.0563824
0.342857 0.571429 0.0243395
0.371429 0.571429 0.0455584
0.4 0.571429 0.0169229
0.428571 0.571429 0.0243506
0.457143 0.571429 0.0362152
0.485714 0.571429 -0.000268272
0.514286 0.571429 0.06901
0.542857 0.571429 0.0286855
0.571429 0.571429 -0.00219981
0.6 0.571429 0.0282741
0.628571 0.571429 0.0317019
0.657143 0.571429 -0.0120366
0.685714 0.571429 0.0203914
0.714286 0.571429 0.0202869
0.742857 0.571429 0.0503171
0.771429 0.571429 0.0150254
0.8 0.571429 0.0420951
0.828571 0.571429 0.058323
0.857143 0.571429 0.00316592
0.885714 0.571429 0.0277006
0.914286 0.571429 -0.00109685
0.942857 0.571429 0.0119592
0.971429 0.571429 0.0403134
1 0.571429 0.0249779

0 0.591837 0.0463532
0.0285714 0.591837 0.0543999
0.0571429 0.591837 0.0464272
0.0857143 0.591837 0.0827472
0.114286 0.591837 0.0391584
0.142857 0.591837 0.0097679
0.171429 0.591837 0.0304487
0.2 0.591837 0.084861
0.228571 0.591837 0.0241401
0.257143 0.591837 0.0435473
0.285714 0.591837 0.0141835
0.314286 0.591837 0.0567392
0.342857 0.591837 0.0564603
0.371429 0.591837 0.059165
0.4 0.591837 0.0385619
0.428571 0.591837 0.015858
0.457143 0.591837 0.0572576
0.485714 0.591837 0.0722948
0.514286 0.591837 0.0225228
0.542857 0.591837 0.0409002
0.571429 0.591837 0.0654445
0.6 0.591837 0.0847622
0.628571 0.591837 0.0529697
0.657143 0.591837 0.0657248
0.685714 0.591837 0.0131726
0.714286 0.591837 0.0552918
0.742857 0.591837 0.0815542
0.771429 0.591837 0.084706
0.8 0.591837 0.0517289
0.828571 0.591837 0.060179
0.857143 0.591837 0.0668934
0.885714 0.591837 0.0470152
0.914286 0.591837 0.064486
0.942857 0.591837 0.0575624
0.971429 0.591837 0.0513951
1 0.591837 0.0289143

0 0.612245 0.0879399
0.0285714 0.612245 0.0752969
0.0571429 0.612245 0.0613348
0.0857143 0.612245 0.0526775
0.114286 0.612245 0.0757535
0.142857 0.612245 0.104681
0.171429 0.612245 0.116135
0.2 0.612245 0.0364295
0.228571 0.612245 0.0919945
0.257143 0.612245 0.0523516
0.285714 0.612245 0.0898184
0.314286 0.612245 0.0476294
0.342857 0.612245 0.0814963
0.371429 0.612245 0.0542062
0.4 0.612245 0.06526
0.428571 0.612245 0.100249
0.457143 0.612245 0.0471036
0.485714 0.612245 0.104457
0.514286 0.612245 0.0730646
0.542857 0.612245 0.0443402
0.571429 0.612245 0.0763743
0.6 0.612245 0.0816541
0.628571 0.612245 0.075668
0.657143 0.612245 0.0590212
0.685714 0.612245 0.0418416
0.714286 0.612245 0.108914
0.742857 0.612245 0.0893469
0.771429 0.612245 0.0661198
0.8 0.612245 0.0772439
0.828571 0.612245 0.055627
0.857143 0.612245 0.0753698
0.885714 0.612245 0.0836573
0.914286 0.612245 0.0766145
0.942857 0.612245 0.0951671
0.971429 0.612245 0.0825659
1 0.612245 0.0473612

0 0.632653 0.117046
0.0285714 0.632653 0.0922347
0.0571429 0.632653 0.112136
0.0857143 0.632653 0.0806149
0.114286 0.632653 0.118012
0.142857 0.632653 0.104795
0.171429 0.632653 0.0845012
0.2 0.632653 0.0945155
0.228571 0.632653 0.0849728
0.257143 0.632653 0.11396
0.285714 0.632653 0.075378
0.314286 0.632653 0.087329
0.342857 0.632653 0.115099
0.371429 0.632653 0.0714715
0.4 0.632653 0.14493
0.428571 0.632653 0.0910265
0.457143 0.632653 0.0809436
0.485714 0.632653 0.090428
0.514286 0.632653 0.112691
0.542857 0.632653 0.066699
0.571429 0.632653 0.146482
0.6 0.632653 0.116083
0.628571 0.632653 0.104861
0.657143 0.632653 0.082317
0.685714 0.632653 0.0738013
0.714286 0.632653 0.0779811
0.742857 0.632653 0.128058
0.771429 0.632653 0.0878306
0.8 0.632653 0.0826769
0.828571 0.632653 0.087509
0.857143 0.632653 0.0890886
0.885714 0.632653 0.080386
0.914286 0.632653 0.0789858
0.942857 0.632653 0.0731535
0.971429 0.632653 0.10487
1 0.632653 0.103572

0 0.653061 0.115835
0.0285714 0.653061 0.0913308
0.0571429 0.653061 0.131539
0.0857143 0.653061 0.142619
0.114286 0.653061 0.133539
0.142857 0.653061 0.113493
0.171429 0.653061 0.139837
0.2 0.653061 0.085779
0.228571 0.653061 0.124449
0.257143 0.653061 0.105588
0.285714 0.653061 0.148438
0.314286 0.653061 0.0927063
0.342857 0.653061 0.134736
0.371429 0.653061 0.134945
0.4 0.653061 0.120353
0.428571 0.653061 0.0884159
0.457143 0.653061 0.109969
0.485714 0.653061 0.113413
0.514286 0.653061 0.133894
0.542857 0.653061 0.138539
0.571429 0.653061 0.164803
0.6 0.653061 0.123544
0.628571 0.653061 0.112259
0.657143 0.653061 0.0950448
0.685714 0.653061 0.0913913
0.714286 0.653061 0.135132
0.742857 0.653061 0.0994074
0.771429 0.653061 0.138288
0.8 0.653061 0.143885
0.828571 0.653061 0.144579
0.857143 0.653061 0.090319
0.885714 0.653061 0.107112
0.914286 0.653061 0.119517
0.942857 0.653061 0.106395
0.971429 0.653061 0.105535
1 0.653061 0.114731

0 0.673469 0.172428
0.0285714 0.673469 0.179153
0.0571429 0.673469 0.104142
0.0857143 0.673469 0.140599
0.114286 0.673469 0.160261
0.142857 0.673469 0.187486
0.171429 0.673469 0.141756
0.2 0.673469 0.158706
0.228571 0.673469 0.14116
0.257143 0.673469 0.151782
0.285714 0.673469 0.148322
0.314286 0.673469 0.180981
0.342857 0.673469 0.147908
0.371429 0.673469 0.107903
0.4 0.673469 0.137392
0.428571 0.673469 0.1463
0.457143 0.673469 0.105545
0.485714 0.673469 0.183421
0.514286 0.673469 0.13527
0.542857 0.673469 0.177397
0.571429 0.673469 0.134301
0.6 0.673469 0.149051
0.628571 0.673469 0.149872
0.657143 0.673469 0.159089
0.685714 0.673469 0.133595
0.714286 0.673469 0.137074
0.742857 0.673469 0.150681
0.771429 0.673469 0.114437
0.8 0.673469 0.174141
0.828571 0.673469 0.169876
0.857143 0.673469 0.12815
0.885714 0.673469 0.144914
0.914286 0.673469 0.154826
0.942857 0.673469 0.160336
0.971429 0.673469 0.117366
1 0.673469 0.162288

0 0.693878 0.161454
0.0285714 0.693878 0.161787
0.0571429 0.693878 0.174092
0.0857143 0.693878 0.190016
0.114286 0.693878 0.166004
0.142857 0.693878 0.199509
0.171429 0.693878 0.136479
0.2 0.693878 0.163264
0.228571 0.693878 0.130572
0.257143 0.693878 0.238889
0.285714 0.693878 0.185027
0.314286 0.693878 0.18799
0.342857 0.693878 0.177565
0.371429 0.693878 0.150446
0.4 0.693878 0.20347
0.428571 0.693878 0.184251
0.457143 0.693878 0.152563
0.485714 0.693878 0.153693
0.514286 0.693878 0.148959
0.542857 0.693878 0.200431
0.571429 0.693878 0.154652
0.6 0.693878 0.153967
0.628571 0.693878 0.17678
0.657143 0.693878 0.150982
0.685714 0.693878 0.137909
0.714286 0.693878 0.152538
0.742857 0.693878 0.138976
0.771429 0.693878 0.198503
0.8 0.693878 0.155021
0.828571 0.693878 0.187814
0.857143 0.693878 0.173948
0.885714 0.693878 0.155076
0.914286 0.693878 0.152594
0.942857 0.693878 0.158647
0.971429 0.693878 0.16847
1 0.693878 0.150045

0 0.714286 0.188293
0.0285714 0.714286 0.20439
0.0571429 0.714286 0.192048
0.0857143 0.714286 0.211975
0.114286 0.714286 0.168297
0.142857 0.714286 0.192635
0.171429 0.714286 0.207975
0.2 0.714286 0.160766
0.228571 0.714286 0.19027
0.257143 0.714286 0.195391
0.285714 0.714286 0.177366
0.314286 0.714286 0.186227
0.342857 0.714286 0.209137
0.371429 0.714286 0.206549
0.4 0.714286 0.204151
0.428571 0.714286 0.172535
0.457143 0.714286 0.189182
0.485714 0.714286 0.212786
0.514286 0.714286 0.174313
0.542857 0.714286 0.201102
0.571429 0.714286 0.212954
0.6 0.714286 0.137345
0.628571 0.714286 0.163634
0.657143 0.714286 0.142901
0.685714 0.714286 0.185872
0.714286 0.714286 0.162577
0.742857 0.714286 0.186759
0.771429 0.714286 0.225919
0.8 0.714286 0.186815
0.828571 0.714286 0.188226
0.857143 0.714286 0.174947
0.885714 0.714286 0.173753
0.914286 0.714286 0.169989
0.942857 0.714286 0.186158
0.971429 0.714286 0.151184
1 0.714286 0.171684

0 0.734694 0.202127
0.0285714 0.734694 0.199157
0.0571429 0.734694 0.196858
0.0857143 0.734694 0.184809
0.114286 0.734694 0.222374
0.142857 0.734694 0.207673
0.171429 0.734694 0.183899
0.2 0.734694 0.168059
0.228571 0.734694 0.238514
0.257143 0.734694 0.217012
0.285714 0.734694 0.187656
0.314286 0.734694 0.213215
0.342857 0.734694 0.199167
0.371429 0.734694 0.187884
0.4 0.734694 0.188991
0.428571 0.734694 0.209825
0.457143 0.734694 0.194544
0.485714 0.734694 0.18486
0.514286 0.734694 0.200827
0.542857 0.734694 0.229827
0.571429 0.734694 0.213648
0.6 0.734694 0.199367
0.628571 0.734694 0.185939
0.657143 0.734694 0.226352
0.685714 0.734694 0.195147
0.714286 0.734694 0.233346
0.742857 0.734694 0.197351
0.771429 0.734694 0.184572
0.8 0.734694 0.211243
0.828571 0.734694 0.22686
0.857143 0.734694 0.208934
0.885714 0.734694 0.241435
0.914286 0.734694 0.208629
0.942857 0.734694 0.218113
0.971429 0.734694 0.210315
1 0.734694 0.178538

0 0.755102 0.239285
0.0285714 0.755102 0.244522
0.0571429 0.755102 0.225657
0.0857143 0.755102 0.211304
0.114286 0.755102 0.23641
0.142857 0.755102 0.239781
0.171429 0.755102 0.250137
0.2 0.755102 0.24661
0.228571 0.755102 0.221159
0.257143 0.755102 0.232188
0.285714 0.755102 0.235134
0.314286 0.755102 0.226234
0.342857 0.755102 0.167664
0.371429 0.755102 0.248323
0.4 0.755102 0.243941
0.428571 0.755102 0.250647
0.457143 0.755102 0.228281
0.485714 0.755102 0.202605
0.514286 0.755102 0.226976
0.542857 0.755102 0.250708
0.571429 0.755102 0.251077
0.6 0.755102 0.203093
0.628571 0.755102 0.245888
0.657143 0.755102 0.24719
0.685714 0.755102 0.254804
0.714286 0.755102 0.248194
0.742857 0.755102 0.241513
0.771429 0.755102 0.216191
0.8 0.755102 0.183243
0.828571 0.755102 0.233031
0.857143 0.755102 0.214195
0.885714 0.755102 0.197339
0.914286 0.755102 0.249375
0.942857 0.755102 0.202838
0.971429 0.755102 0.237896
1 0.755102 0.22818

0 0.77551 0.21479
0.0285714 0.77551 0.213982
0.0571429 0.77551 0.240808
0.0857143 0.77551 0.218339
0.114286 0.77551 0.279902
0.142857 0.77551 0.243971
0.171429 0.77551 0.265556
0.2 0.77551 0.247241
0.228571 0.77551 0.268113
0.257143 0.77551 0.274945
0.285714 0.77551 0.237731
0.314286 0.77551 0.207419
0.342857 0.77551 0.248851
0.371429 0.77551 0.233302
0.4 0.77551 0.251126
0.428571 0.77551 0.258332
0.457143 0.77551 0.252783
0.485714 0.77551 0.2325
0.514286 0.77551 0.244343
0.542857 0.77551 0.241381
0.571429 0.77551 0.292736
0.6 0.77551 0.296747
0.628571 0.77551 0.280126
0.657143 0.77551 0.256702
0.685714 0.77551 0.255152
0.714286 0.77551 0.260907
0.742857 0.77551 0.240578
0.771429 0.77551 0.261623
0.8 0.77551 0.282636
0.828571 0.77551 0.226544
0.857143 0.77551 0.261176
0.885714 0.77551 0.286149
0.914286 0.77551 0.232808
0.942857 0.77551 0.191887
0.971429 0.77551 0.26854
1 0.77551 0.249483

0 0.795918 0.316412
0.0285714 0.795918 0.293499
0.0571429 0.795918 0.256789
0.0857143 0.795918 0.316711
0.114286 0.795918 0.262031
0.142857 0.795918 0.268851
0.171429 0.795918 0.284093
0.2 0.795918 0.255483
0.228571 0.795918 0.32566
0.257143 0.795918 0.271975
0.285714 0.795918 0.247278
0.314286 0.795918 0.310802
0.342857 0.795918 0.234838
0.371429 0.795918 0.286222
0.4 0.795918 0.267478
0.428571 0.795918 0.25835
0.457143 0.795918 0.235421
0.485714 0.795918 0.287544
0.514286 0.795918 0.246452
0.542857 0.795918 0.294205
0.571429 0.795918 0.237278
0.6 0.795918 0.309419
0.628571 0.795918 0.297521
0.657143 0.795918 0.243287
0.685714 0.795918 0.268433
0.714286 0.795918 0.27665
0.742857 0.795918 0.294781
0.771429 0.795918 0.246715
0.8 0.795918 0.274835
0.828571 0.795918 0.316396
0.857143 0.795918 0.274132
0.885714 0.795918 0.278458
0.914286 0.795918 0.235586
0.942857 0.795918 0.280491
0.971429 0.795918 0.255989
1 0.795918 0.327335

0 0.816327 0.296259
0.0285714 0.816327 0.319503
0.0571429 0.816327 0.303524
0.0857143 0.816327 0.301302
0.114286 0.816327 0.273771
0.142857 0.816327 0.327325
0.171429 0.816327 0.345699
0.2 0.816327 0.318721
0.228571 0.816327 0.287597
0.257143 0.816327 0.291619
0.285714 0.816327 0.295054
0.314286 0.816327 0.304555
0.342857 0.816327 0.276056
0.371429 0.816327 0.327066
0.4 0.816327 0.266813
0.428571 0.816327 0.316519
0.457143 0.816327 0.271216
0.485714 0.816327 0.309836
0.514286 0.816327 0.298258
0.542857 0.816327 0.261496
0.571429 0.816327 0.269653
0.6 0.816327 0.272342
0.628571 0.816327 0.334674
0.657143 0.816327 0.301834
0.685714 0.816327 0.30595
0.714286 0.816327 0.339738
0.742857 0.816327 0.278515
0.771429 0.816327 0.249889
0.8 0.816327 0.27311
0.828571 0.816327 0.332249
0.857143 0.816327 0.28436
0.885714 0.816327 0.300529
0.914286 0.816327 0.318087
0.942857 0.816327 0.327592
0.971429 0.816327 0.287058
1 0.816327 0.318716

0 0.836735 0.264081
0.0285714 0.836735 0.319671
0.0571429 0.836735 0.354117
0.0857143 0.836735 0.324899
0.114286 0.836735 0.330875
0.142857 0.836735 0.320509
0.171429 0.836735 0.317916
0.2 0.836735 0.338493
0.228571 0.836735 0.314944
0.257143 0.836735 0.345277
0.285714 0.836735 0.318967
0.314286 0.836735 0.346408
0.342857 0.836735 0.298168
0.371429 0.836735 0.332747
0.4 0.836735 0.322837
0.428571 0.836735 0.34558
0.457143 0.836735 0.29674
0.485714 0.836735 0.316526
0.514286 0.836735 0.292574
0.542857 0.836735 0.265934
0.571429 0.836735 0.386821
0.6 0.836735 0.341972
0.628571 0.836735 0.321926
0.657143 0.836735 0.330287
0.685714 0.836735 0.394245
0.714286 0.836735 0.324837
0.742857 0.836735 0.346274
0.771429 0.836735 0.342124
0.8 0.836735 0.321698
0.828571 0.836735 0.311816
0.857143 0.836735 0.314027
0.885714 0.836735 0.328001
0.914286 0.836735 0.332464
0.942857 0.836735 0.339983
0.971429 0.836735 0.274308
1 0.836735 0.295694

0 0.857143 0.350694
0.0285714 0.857143 0.344187
0.0571429 0.857143 0.338323
0.0857143 0.857143 0.364185
0.114286 0.857143 0.383802
0.142857 0.857143 0.355354
0.171429 0.857143 0.333123
0.2 0.857143 0.356178
0.228571 0.857143 0.359793
0.257143 0.857143 0.346281
0.285714 0.857143 0.390608
0.314286 0.857143 0.321095
0.342857 0.857143 0.344739
0.371429 0.857143 0.339091
0.4 0.857143 0.366023
0.428571 0.857143 0.344783
0.457143 0.857143 0.321317
0.485714 0.857143 0.34392
0.514286 0.857143 0.339292
0.542857 0.857143 0.336301
0.571429 0.857143 0.312914
0.6 0.857143 0.355112
0.628571 0.857143 0.353499
0.657143 0.857143 0.324103
0.685714 0.857143 0.347245
0.714286 0.857143 0.39952
0.742857 0.857143 0.324623
0.771429 0.857143 0.380317
0.8 0.857143 0.368468
0.828571 0.857143 0.315924
0.857143 0.857143 0.385295
0.885714 0.857143 0.329395
0.914286 0.857143 0.356465
0.942857 0.857143 0.363923
0.971429 0.857143 0.367501
1 0.857143 0.35215

0 0.877551 0.361039
0.0285714 0.877551 0.345538
0.0571429 0.877551 0.380729
0.0857143 0.877551 0.39686
0.114286 0.877551 0.350221
0.142857 0.877551 0.367792
0.171429 0.877551 0.393921
0.2 0.877551 0.364248
0.228571 0.877551 0.370378
0.257143 0.877551 0.340817
0.285714 0.877551 0.346827
0.314286 0.877551 0.367254
0.342857 0.877551 0.34568
0.371429 0.877551 0.411725
0.4 0.877551 0.400886
0.428571 0.877551 0.331749
0.457143 0.877551 0.348483
0.485714 0.877551 0.39361
0.514286 0.877551 0.359471
0.542857 0.877551 0.388454
0.571429 0.877551 0.344871
0.6 0.877551 0.348405
0.628571 0.877551 0.368067
0.657143 0.877551 0.36892
0.685714 0.877551 0.361538
0.714286 0.877551 0.374772
0.742857 0.877551 0.351023
0.771429 0.877551 0.368101
0.8 0.877551 0.400387
0.828571 0.877551 0.362062
0.857143 0.877551 0.369695
0.885714 0.877551 0.395222
0.914286 0.877551 0.341125
0.942857 0.877551 0.358894
0.971429 0.877551 0.341542
1 0.877551 0.389

0 0.897959 0.388529
0.0285714 0.897959 0.342546
0.0571429 0.897959 0.389566
0.0857143 0.897959 0.37264
0.114286 0.897959 0.389775
0.142857 0.897959 0.374911
0.171429 0.897959 0.389346
0.2 0.897959 0.406584
0.228571 0.897959 0.388808
0.257143 0.897959 0.392277
0.285714 0.897959 0.366969
0.314286 0.897959 0.386175
0.342857 0.897959 0.407245
0.371429 0.897959 0.383769
0.4 0.897959 0.374747
0.428571 0.897959 0.3539
0.457143 0.897959 0.403711
0.485714 0.897959 0.370398
0.514286 0.897959 0.390957
0.542857 0.897959 0.385636
0.571429 0.897959 0.382295
0.6 0.897959 0.390044
0.628571 0.897959 0.391326
0.657143 0.897959 0.418171
0.685714 0.897959 0.362089
0.714286 0.897959 0.389069
0.742857 0.897959 0.360587
0.771429 0.897959 0.38418
0.8 0.897959 0.379472
0.828571 0.897959 0.398869
0.857143 0.897959 0.371856
0.885714 0.897959 0.389764
0.914286 0.897959 0.378157
0.942857 0.897959 0.393332
0.971429 0.897959 0.395706
1 0.897959 0.414261

0 0.918367 0.439405
0.0285714 0.918367 0.382536
0.0571429 0.918367 0.409629
0.0857143 0.918367 0.392632
0.114286 0.918367 0.422344
0.142857 0.918367 0.447653
0.171429 0.918367 0.421979
0.2 0.918367 0.408004
0.228571 0.918367 0.401982
0.257143 0.918367 0.440367
0.285714 0.918367 0.418012
0.314286 0.918367 0.391925
0.342857 0.918367 0.396495
0.371429 0.918367 0.389667
0.4 0.918367 0.423676
0.428571 0.918367 0.394733
0.457143 0.918367 0.414169
0.485714 0.918367 0.40367
0.514286 0.918367 0.388117
0.542857 0.918367 0.396807
0.571429 0.918367 0.382518
0.6 0.918367 0.400434
0.628571 0.918367 0.398787
0.657143 0.918367 0.407637
0.685714 0.918367 0.400284
0.714286 0.918367 0.41589
0.742857 0.918367 0.467321
0.771429 0.918367 0.433316
0.8 0.918367 0.406093
0.828571 0.918367 0.402215
0.857143 0.918367 0.393805
0.885714 0.918367 0.402547
0.914286 0.918367 0.372626
0.942857 0.918367 0.401264
0.971429 0.918367 0.349839
1 0.918367 0.409549

0 0.938776 0.43731
0.0285714 0.938776 0.433879
0.0571429 0.938776 0.383928
0.0857143 0.938776 0.432413
0.114286 0.938776 0.449394
0.142857 0.938776 0.46501
0.171429 0.938776 0.440884
0.2 0.938776 0.427411
0.228571 0.938776 0.43849
0.257143 0.938776 0.421291
0.285714 0.938776 0.409955
0.314286 0.938776 0.432482
0.342857 0.938776 0.446597
0.371429 0.938776 0.438496
0.4 0.938776 0.454375
0.428571 0.938776 0.409061
0.457143 0.938776 0.4469
0.485714 0.938776 0.473755
0.514286 0.938776 0.433414
0.542857 0.938776 0.430824
0.571429 0.938776 0.417297
0.6 0.938776 0.468474
0.628571 0.938776 0.447435
0.657143 0.938776 0.463567
0.685714 0.938776 0.431658
0.714286 0.938776 0.420022
0.742857 0.938776 0.428903
0.771429 0.938776 0.458519
0.8 0.938776 0.450943
0.828571 0.938776 0.435334
0.857143 0.938776 0.459416
0.885714 0.938776 0.429774
0.914286 0.938776 0.468554
0.942857 0.938776 0.436907
0.971429 0.938776 0.402605
1 0.938776 0.465725

0 0.959184 0.432118
0.0285714 0.959184 0.468644
0.0571429 0.959184 0.429136
0.0857143 0.959184 0.43976
0.114286 0.959184 0.440701
0.142857 0.959184 0.466526
0.171429 0.959184 0.450642
0.2 0.959184 0.464601
0.228571 0.959184 0.464918
0.257143 0.959184 0.447875
0.285714 0.959184 0.420545
0.314286 0.959184 0.448433
0.342857 0.959184 0.452936
0.371429 0.959184 0.456318
0.4 0.959184 0.424409
0.428571 0.959184 0.475319
0.457143 0.959184 0.466533
0.485714 0.959184 0.472549
0.514286 0.959184 0.469751
0.542857 0.959184 0.463805
0.571429 0.959184 0.469287
0.6 0.959184 0.493831
0.628571 0.959184 0.446486
0.657143 0.959184 0.458022
0.685714 0.959184 0.461061
0.714286 0.959184 0.490748
0.742857 0.959184 0.508004
0.771429 0.959184 0.419525
0.8 0.959184 0.451672
0.828571 0.959184 0.447839
0.857143 0.959184 0.470701
0.885714 0.959184 0.4982
0.914286 0.959184 0.476685
0.942857 0.959184 0.422874
0.971429 0.959184 0.459816
1 0.959184 0.450498

0 0.979592 0.436645
0.0285714 0.979592 0.475133
0.0571429 0.979592 0.483862
0.0857143 0.979592 0.496133
0.114286 0.979592 0.506552
0.142857 0.979592 0.491637
0.171429 0.979592 0.491228
0.2 0.979592 0.482123
0.228571 0.979592 0.478519
0.257143 0.979592 0.482277
0.285714 0.979592 0.486156
0.314286 0.979592 0.49439
0.342857 0.979592 0.487642
0.371429 0.979592 0.45288
0.4 0.979592 0.438371
0.428571 0.979592 0.480419
0.457143 0.979592 0.509687
0.485714 0.979592 0.470396
0.514286 0.979592 0.480292
0.542857 0.979592 0.466263
0.571429 0.979592 0.513891
0.6 0.979592 0.506499
0.628571 0.979592 0.476872
0.657143 0.979592 0.468656
0.685714 0.979592 0.488866
0.714286 0.979592 0.459327
0.742857 0.979592 0.471613
0.771429 0.979592 0.462017
0.8 0.979592 0.482263
0.828571 0.979592 0.469662
0.857143 0.979592 0.510477
0.885714 0.979592 0.46611
0.914286 0.979592 0.492533
0.942857 0.979592 0.480935
0.971429 0.979592 0.465185
1 0.979592 0.498679

0 1 0.51221
0.0285714 1 0.494362
0.0571429 1 0.494078
0.0857143 1 0.496122
0.114286 1 0.490869
0.142857 1 0.511168
0.171429 1 0.474478
0.2 1 0.524964
0.228571 1 0.484748
0.257143 1 0.504414
0.285714 1 0.514423
0.314286 1 0.485231
0.342857 1 0.475601
0.371429 1 0.475105
0.4 1 0.535177
0.428571 1 0.512157
0.457143 1 0.550063
0.485714 1 0.521229
0.514286 1 0.488266
0.542857 1 0.493203
0.571429 1 0.479978
0.6 1 0.527722
0.628571 1 0.492123
0.657143 1 0.491994
0.685714 1 0.476554
0.714286 1 0.53554
0.742857 1 0.49974
0.771429 1 0.524829
0.8 1 0.452902
0.828571 1 0.519658
0.857143 1 0.497717
0.885714 1 0.517474
0.914286 1 0.505757
0.942857 1 0.533597
0.971429 1 0.532899
1 1 0.509947

